trial_id,tick,phase,neuron_id,neuron_name,connection_id,pre_id,pre_name,kind,received_value,weight_used,signed_contribution,weight_version
diag/0,2,free,1004,L2/ori0/k7/j11,16043,439,INH/OFF/k6/j13,inhibitory,1.0,0.01288483347854948,-0.01288483347854948,917
diag/0,2,free,1004,L2/ori0/k7/j11,16044,420,L4/ON/k6/j9,excitatory,1.0,0.05749651255998827,0.05749651255998827,917
diag/0,2,free,1004,L2/ori0/k7/j11,16045,421,INH/ON/k6/j9,inhibitory,1.0,0.04870912055965542,-0.04870912055965542,917
diag/0,2,free,1004,L2/ori0/k7/j11,16046,422,L4/OFF/k6/j9,excitatory,1.0,0.07781414910437062,0.07781414910437062,917
diag/0,2,free,1004,L2/ori0/k7/j11,16047,423,INH/OFF/k6/j9,inhibitory,1.0,0.0547766549703975,-0.0547766549703975,917
diag/0,2,free,1004,L2/ori0/k7/j11,16062,374,L4/OFF/k5/j13,excitatory,1.0,0.054168839111226434,0.054168839111226434,917
diag/0,2,free,1004,L2/ori0/k7/j11,16063,375,INH/OFF/k5/j13,inhibitory,1.0,0.01578719108473501,-0.01578719108473501,917
diag/0,2,free,1006,L2/ori90/k7/j11,16064,492,L4/ON/k7/j11,excitatory,1.0,0.06061590144158286,0.06061590144158286,917
diag/0,2,free,1006,L2/ori90/k7/j11,16065,493,INH/ON/k7/j11,inhibitory,1.0,0.04163167308225354,-0.04163167308225354,917
diag/0,2,free,1006,L2/ori90/k7/j11,16066,494,L4/OFF/k7/j11,excitatory,1.0,0.07533619380021213,0.07533619380021213,917
diag/0,2,free,1006,L2/ori90/k7/j11,16067,495,INH/OFF/k7/j11,inhibitory,1.0,0.07201351259154926,-0.07201351259154926,917
diag/0,2,free,1006,L2/ori90/k7/j11,16068,428,L4/ON/k6/j11,excitatory,1.0,0.06017054300169993,0.06017054300169993,917
diag/0,2,free,1006,L2/ori90/k7/j11,16069,429,INH/ON/k6/j11,inhibitory,1.0,0.0014705882348615916,-0.0014705882348615916,917
diag/0,2,free,1006,L2/ori90/k7/j11,16070,430,L4/OFF/k6/j11,excitatory,1.0,0.10321113247080965,0.10321113247080965,917
diag/0,2,free,1006,L2/ori90/k7/j11,16071,431,INH/OFF/k6/j11,inhibitory,1.0,0.051366929429724935,-0.051366929429724935,917
diag/0,2,free,1006,L2/ori90/k7/j11,16072,488,L4/ON/k7/j10,excitatory,1.0,0.07429255914322704,0.07429255914322704,917
diag/0,2,free,1006,L2/ori90/k7/j11,16073,489,INH/ON/k7/j10,inhibitory,1.0,0.061149239637874615,-0.061149239637874615,917
diag/0,2,free,1006,L2/ori90/k7/j11,16074,490,L4/OFF/k7/j10,excitatory,1.0,0.09296300013457227,0.09296300013457227,917
diag/0,2,free,1006,L2/ori90/k7/j11,16075,491,INH/OFF/k7/j10,inhibitory,1.0,0.007159437278102745,-0.007159437278102745,917
diag/0,2,free,1006,L2/ori90/k7/j11,16076,496,L4/ON/k7/j12,excitatory,1.0,0.0645119016909063,0.0645119016909063,917
diag/0,2,free,1006,L2/ori90/k7/j11,16077,497,INH/ON/k7/j12,inhibitory,1.0,0.06628124758496698,-0.06628124758496698,917
diag/0,2,free,1006,L2/ori90/k7/j11,16078,498,L4/OFF/k7/j12,excitatory,1.0,0.08055782160400621,0.08055782160400621,917
diag/0,2,free,1006,L2/ori90/k7/j11,16079,499,INH/OFF/k7/j12,inhibitory,1.0,0.027186702364468976,-0.027186702364468976,917
diag/0,2,free,1006,L2/ori90/k7/j11,16080,424,L4/ON/k6/j10,excitatory,1.0,0.10635954134247191,0.10635954134247191,917
diag/0,2,free,1006,L2/ori90/k7/j11,16081,425,INH/ON/k6/j10,inhibitory,1.0,0.07956027500920161,-0.07956027500920161,917
diag/0,2,free,1006,L2/ori90/k7/j11,16082,426,L4/OFF/k6/j10,excitatory,1.0,0.09552075380578169,0.09552075380578169,917
diag/0,2,free,1006,L2/ori90/k7/j11,16083,427,INH/OFF/k6/j10,inhibitory,1.0,0.09342155543928869,-0.09342155543928869,917
diag/0,2,free,1006,L2/ori90/k7/j11,16084,432,L4/ON/k6/j12,excitatory,1.0,0.024917202374542948,0.024917202374542948,917
diag/0,2,free,1006,L2/ori90/k7/j11,16085,433,INH/ON/k6/j12,inhibitory,1.0,0.0688419158957876,-0.0688419158957876,917
diag/0,2,free,1006,L2/ori90/k7/j11,16086,434,L4/OFF/k6/j12,excitatory,1.0,0.09047620085405979,0.09047620085405979,917
diag/0,2,free,1006,L2/ori90/k7/j11,16087,435,INH/OFF/k6/j12,inhibitory,1.0,0.050643133063560004,-0.050643133063560004,917
