trial_id,tick,phase,neuron_id,neuron_name,connection_id,pre_id,pre_name,kind,received_value,weight_used,signed_contribution,weight_version
diag/0,2,free,1006,L2/ori90/k7/j11,16106,438,L4/OFF/k6/j13,excitatory,1.0,0.025054289917884828,0.025054289917884828,892
diag/0,2,free,1006,L2/ori90/k7/j11,16107,439,INH/OFF/k6/j13,inhibitory,1.0,0.061732350428077475,-0.061732350428077475,892
diag/0,2,free,1006,L2/ori90/k7/j11,16108,420,L4/ON/k6/j9,excitatory,1.0,0.0707474393249291,0.0707474393249291,892
diag/0,2,free,1006,L2/ori90/k7/j11,16109,421,INH/ON/k6/j9,inhibitory,1.0,0.08580221756598337,-0.08580221756598337,892
diag/0,2,free,1006,L2/ori90/k7/j11,16110,422,L4/OFF/k6/j9,excitatory,1.0,0.08007834121169276,0.08007834121169276,892
diag/0,2,free,1006,L2/ori90/k7/j11,16111,423,INH/OFF/k6/j9,inhibitory,1.0,0.057591244427739066,-0.057591244427739066,892
diag/0,2,free,1006,L2/ori90/k7/j11,16126,374,L4/OFF/k5/j13,excitatory,1.0,0.0,0.0,892
diag/0,2,free,1006,L2/ori90/k7/j11,16127,375,INH/OFF/k5/j13,inhibitory,1.0,0.053361297017591056,-0.053361297017591056,892
diag/0,2,free,1008,L2/ori0/k7/j12,16128,496,L4/ON/k7/j12,excitatory,1.0,0.0774464141750867,0.0774464141750867,892
diag/0,2,free,1008,L2/ori0/k7/j12,16129,497,INH/ON/k7/j12,inhibitory,1.0,0.01143582776787129,-0.01143582776787129,892
diag/0,2,free,1008,L2/ori0/k7/j12,16130,498,L4/OFF/k7/j12,excitatory,1.0,0.09982381412509875,0.09982381412509875,892
diag/0,2,free,1008,L2/ori0/k7/j12,16131,499,INH/OFF/k7/j12,inhibitory,1.0,0.07622071075526336,-0.07622071075526336,892
diag/0,2,free,1008,L2/ori0/k7/j12,16132,432,L4/ON/k6/j12,excitatory,1.0,0.09516732359600223,0.09516732359600223,892
diag/0,2,free,1008,L2/ori0/k7/j12,16133,433,INH/ON/k6/j12,inhibitory,1.0,0.06679737847104678,-0.06679737847104678,892
diag/0,2,free,1008,L2/ori0/k7/j12,16134,434,L4/OFF/k6/j12,excitatory,1.0,0.061539968229982235,0.061539968229982235,892
diag/0,2,free,1008,L2/ori0/k7/j12,16135,435,INH/OFF/k6/j12,inhibitory,1.0,0.025586893937139414,-0.025586893937139414,892
diag/0,2,free,1008,L2/ori0/k7/j12,16136,500,L4/ON/k7/j13,excitatory,1.0,0.042656306683294676,0.042656306683294676,892
diag/0,2,free,1008,L2/ori0/k7/j12,16137,501,INH/ON/k7/j13,inhibitory,1.0,0.04568216791957195,-0.04568216791957195,892
diag/0,2,free,1008,L2/ori0/k7/j12,16138,502,L4/OFF/k7/j13,excitatory,1.0,0.06831861894734617,0.06831861894734617,892
diag/0,2,free,1008,L2/ori0/k7/j12,16139,503,INH/OFF/k7/j13,inhibitory,1.0,0.06216012431526016,-0.06216012431526016,892
diag/0,2,free,1008,L2/ori0/k7/j12,16140,492,L4/ON/k7/j11,excitatory,1.0,0.033300446076490756,0.033300446076490756,892
diag/0,2,free,1008,L2/ori0/k7/j12,16141,493,INH/ON/k7/j11,inhibitory,1.0,0.04218181878356915,-0.04218181878356915,892
diag/0,2,free,1008,L2/ori0/k7/j12,16142,494,L4/OFF/k7/j11,excitatory,1.0,0.016214652605833872,0.016214652605833872,892
diag/0,2,free,1008,L2/ori0/k7/j12,16143,495,INH/OFF/k7/j11,inhibitory,1.0,0.07889964942641231,-0.07889964942641231,892
diag/0,2,free,1008,L2/ori0/k7/j12,16144,436,L4/ON/k6/j13,excitatory,1.0,0.06259278848736263,0.06259278848736263,892
diag/0,2,free,1008,L2/ori0/k7/j12,16145,437,INH/ON/k6/j13,inhibitory,1.0,0.034500883824418266,-0.034500883824418266,892
